-34302 -0.0007515
-33402 0.0028769
-32502 -0.0023386
-31602 -0.0020654
-30702 0.0013583
-29802 0.0014329
-28902 0.0011953
-28002 -0.00033677
-27102 0.000445
-26202 -0.0017842
-25302 -0.0026519
-24402 -0.0012423
-23502 0.0019221
-22602 0.0029983
-21702 0.00096928
-20802 0.00076942
-19902 -0.0016355
-19002 -0.0012194
-18102 0.0020908
-17202 -0.00062366
-16302 -0.0023201
-15402 -0.0010339
-14502 -0.001899
-13602 -0.0011461
-12702 0.0039238
-11802 0.00098312
-10902 0.00073385
-10002 0.00096694
-9102 0.00061729
-8202 0.0018079
-7302 0.0018792
-6402 0.0024013
-5502 0.00017062
-5442 -0.0007614
-5382 0.0012588
-5322 0.0002312
-5262 -0.00084411
-5202 3.2903e-05
-5142 -0.00013773
-5082 0.00064406
-5022 -0.00062169
-4962 6.5089e-05
-4902 0.00070445
-4842 0.00029646
-4782 0.00084117
-4722 -0.00066132
-4662 0.00078903
-4602 0.0011923
-4542 -0.00045138
-4482 -0.001142
-4422 -0.00087943
-4362 -0.0006636
-4302 -0.0014944
-4242 -0.0023718
-4182 -0.0022956
-4122 -0.0002658
-4062 -0.00028225
-4002 -0.0013449
-3942 -0.0004535
-3882 -0.00060808
-3822 0.0001915
-3762 -0.0020546
-3702 -0.0013463
-3642 -0.00068355
-3582 -0.0010661
-3522 -0.0014939
-3462 -0.00096681
-3402 -0.0014847
-3342 -0.0020474
-3282 -0.00065488
-3222 -0.00030692
-3162 -0.0010034
-3102 -0.0017442
-3042 -0.0015292
-2982 -0.0023582
-2922 -0.0012311
-2862 -0.0011477
-2802 -0.00010792
-2742 -0.00011157
-2682 -0.00015853
-2622 -0.00024861
-2562 -0.0013817
-2502 -0.00055759
-2442 0.00022384
-2382 -0.0010372
-2322 -0.00034067
-2262 -0.0016863
-2202 -7.3931e-05
-2142 -0.00050343
-2082 2.5382e-05
-2022 -0.0024873
-1962 -0.0010414
-1902 -0.00063664
-1842 -0.00027289
-1782 -0.00094998
-1722 0.00033228
-1662 -0.00042595
-1602 0.00077551
-1542 0.00093685
-1482 0.0010582
-1422 0.00013987
-1362 0.00018191
-1302 0.0011846
-1242 0.002148
-1182 0.0010724
-1122 -4.2041e-05
-1062 -0.00019513
-1002 0.00061332
-942 0.0003835
-882 0.0011156
-822 0.0018098
-762 0.0014663
-702 0.0010853
-642 -0.00033295
-582 0.00021166
-522 0.00071935
-462 0.00019034
-402 -0.00037519
-342 2.2979e-05
-282 -0.00061496
-222 -0.00028881
-162 1.6441e-06
