-1.022e+05 0.0033395
-1.013e+05 -0.0049595
-1.004e+05 -0.0027013
-99501 0.0010087
-98601 0.0022106
-97701 0.0032595
-96801 0.0026493
-95901 -0.00070335
-95001 0.001139
-94101 -0.0020599
-93201 -0.0017747
-92301 -0.0047092
-91401 -0.0027485
-90501 -0.00089886
-89601 -0.00022833
-88701 0.00018204
-87801 0.002274
-86901 0.0030337
-86001 0.003501
-85101 0.0027682
-84201 0.0049714
-83301 0.001277
-82401 -0.0021345
-81501 -0.0010843
-80601 0.0005889
-79701 -0.0029833
-78801 -0.0037091
-77901 -0.0035428
-77001 -0.0044881
-76101 -0.0025981
-75201 -0.0019725
-74301 -0.0017532
-73401 -0.0011175
-72501 0.00072937
-71601 0.0015624
-70701 0.004145
-69801 0.004237
-68901 0.0056023
-68001 0.0040152
-67101 0.0052664
-66201 0.0051675
-65301 0.0045551
-64401 0.0012929
-63501 -0.0017258
-62601 -0.0025772
-61701 -0.0053069
-60801 -0.0069295
-59901 -0.0084294
-59001 -0.0077618
-58101 -0.0068532
-57201 -0.0046031
-56301 -0.0028846
-55401 0.0014535
-54501 0.003586
-53601 0.0027098
-52701 0.0050422
-51801 0.0048197
-50901 0.0042959
-50001 0.00274
-49101 0.0024343
-48201 0.0046721
-47301 0.0027547
-46401 0.0019887
-45501 0.0046824
-44601 0.0011423
-43701 0.00066932
-42801 -0.00044561
-41901 -0.00092552
-41001 -0.0015119
-40101 -0.0029692
-39201 -0.0050886
-38301 -0.0036929
-37401 -0.0056394
-36501 -0.004824
-35601 -0.0031836
-34701 -0.0036989
-33801 -0.0043955
-32901 -0.0023454
-32001 -0.00066676
-31101 -0.00052338
-30201 0.0018766
-29301 0.00028312
-28401 0.0014071
-27501 0.0029242
-26601 0.0034795
-25701 0.004692
-24801 0.0061605
-23901 0.0064695
-23001 0.0071952
-22101 0.0069117
-21201 0.0071974
-20301 0.0056414
-19401 0.0018491
-18501 0.0014479
-17601 -0.0019075
-16701 -0.0055307
-15801 -0.0086995
-14901 -0.009653
-14001 -0.0095887
-13101 -0.0086612
-12201 -0.0079812
-11301 -0.0056152
-10401 -0.0045866
-9501 -0.0038767
-8601 -0.0014273
-7701 0.00085728
-6801 0.0011062
-5901 0.001479
-5001 0.0011613
-4941 0.0017827
-4881 0.0023932
-4821 0.00099281
-4761 0.00058155
-4701 0.0001595
-4641 0.00072674
-4581 0.00028333
-4521 -0.00017066
-4461 0.00036483
-4401 -0.00011013
-4341 -0.00059546
-4281 -9.1113e-05
-4221 -0.00059701
-4161 -0.0011131
-4101 -0.00063926
-4041 -0.0011755
-3981 -0.00072166
-3921 -0.0022777
-3861 -0.0018437
-3801 -0.0014193
-3741 -0.0010047
-3681 -0.00059971
-3621 -0.0012043
-3561 -0.00081827
-3501 -0.0004417
-3441 -0.0010745
-3381 0.0002835
-3321 0.00063227
-3261 -2.8078e-05
-3201 -0.00069748
-3141 -0.00037586
-3081 -6.3142e-05
-3021 -0.00075926
-2961 -0.00046414
-2901 -0.0011777
-2841 -0.00089989
-2781 -0.0016306
-2721 -0.0013698
-2661 -0.0011174
-2601 -0.0018733
-2541 -0.0016375
-2481 0.00059019
-2421 -0.0011903
-2361 -0.00097872
-2301 0.00022486
-2241 0.00042057
-2181 0.00060846
-2121 -0.00021137
-2061 -3.8861e-05
-2001 0.00012607
-1941 0.0012835
-1881 -0.00056653
-1821 0.0005761
-1761 0.0017114
-1701 0.00083958
-1641 -3.9417e-05
-1581 0.0010745
-1521 0.0021815
-1461 0.0012815
-1401 0.00037474
-1341 0.00046119
-1281 0.00054096
-1221 0.0016141
-1161 0.0016807
-1101 0.0017409
-1041 0.0017947
-981 0.00084212
-921 0.00088334
-861 0.0009184
-801 0.0019474
-741 0.0019703
-681 0.0019874
-621 0.0019985
-561 0.0040039
-501 0.0030036
-441 0.0029976
-381 0.002986
-321 0.002969
-261 0.0019465
-201 0.0029187
-141 0.0028857
-81 0.0028474
-21 0.001804
39 0.0027556
99 0.0037022
159 0.0036439
219 0.0025807
279 0.0025128
339 0.0084403
399 0.0013631
459 0.00028139
519 0.0011952
579 0.0031046
594 -0.0071687
609 0.067558
624 -0.0067161
639 0.04901
654 -0.021265
669 -0.024539
684 0.018186
699 -0.034089
714 0.021635
729 -0.02864
744 -0.041916
759 -0.0011927
774 0.039531
789 0.017254
804 -0.0060228
819 0.0497
879 -0.011411
939 -0.019527
999 -0.0066461
1059 -0.0017692
1119 0.043104
1179 -0.045027
1239 0.013839
1299 0.027702
1359 -0.0064394
1419 -0.015584
1479 0.013268
1539 0.0051173
1599 -0.019037
1659 0.015806
1719 -0.0073547
1779 0.024482
1839 -0.0086843
1899 0.0061466
1959 -0.021025
2019 0.0248
2079 0.00062294
2139 0.0024432
2199 -0.0017391
2259 0.0010762
2319 0.015889
2379 -0.0103
2439 0.010508
2499 -0.0016856
2559 -0.014881
2619 0.013921
2679 -0.012279
2739 0.008519
2799 0.0013154
2859 -0.00088997
2919 -0.0080971
2979 0.0036942
3039 0.0034839
3099 -0.008728
3159 0.0040587
3219 0.006844
3279 -0.007372
3339 0.019411
3399 -0.022808
3459 -0.0060275
3519 0.0047517
3579 -0.0054701
3639 0.0063072
3699 -0.0049165
3759 0.00085902
3819 -0.0063663
3879 0.0064077
3939 -0.006819
3999 0.0039537
4059 -0.0022741
4119 -0.00050249
4179 -0.0087313
4239 3.9555e-05
4299 0.0028101
4359 0.0035803
4419 -0.0076497
4479 -0.0028798
4539 -0.00311
4599 0.0036597
4659 -0.0015706
4719 0.0001992
4779 -0.0040309
4839 0.0017392
4899 -0.0014905
4959 -0.0017199
5019 0.001051
5079 0.00082224
5139 -0.001406
5199 0.00036615
5259 0.0031389
5319 -0.0050878
5379 0.0026861
5439 0.00046077
5499 -0.0067639
5559 0.0020123
5619 -0.0062107
5679 0.0065671
5739 -0.0016541
5799 0.0011257
5859 -0.0020936
5919 0.00068828
5979 -0.00052876
6039 -0.00074464
6099 0.0030407
6159 0.0018273
6219 -0.0033849
6279 0.0024043
6339 0.0011949
6399 -0.0030131
6459 0.0017804
6519 0.0015754
6579 -0.001628
6639 0.00017013
6699 -0.0010301
6759 0.0037714
6819 -0.0024254
6879 -0.00062051
6939 0.00018623
6999 0.00099481
7059 -0.00019474
7119 -0.0033824
7179 0.0044319
7239 0.00024825
7299 0.0040666
7359 -0.003113
7419 0.0007095
7479 -0.00046586
7539 0.0023609
7599 -0.00181
7659 -0.00097877
7719 0.00085477
7779 0.00069062
7839 -0.0014712
7899 0.0013694
7959 -0.0017876
8019 0.0030578
8079 -9.4337e-05
8139 0.00075606
8199 -0.001391
8259 0.0014645
8319 0.0013226
8379 0.00018329
8439 4.6662e-05
8499 -8.7285e-05
8559 0.0027815
8619 0.00065298
8679 -0.0014728
8739 -0.0015957
8799 0.00028419
8859 0.00016692
8919 0.0010525
8979 -5.8987e-05
9039 -0.0021676
9099 0.0017268
9159 -0.0013759
9219 0.00052445
9279 -0.0015722
9339 -0.00066583
9399 -0.00075639
9459 0.00015614
9519 -0.0019282
9579 -9.4803e-06
9639 0.00091242
9699 -0.0011625
9759 -0.0012343
9819 -0.0013028
9879 0.00063187
9939 0.00056979
9999 -0.002489
10059 -0.00054458
10119 -0.0015968
10179 -0.0016458
10239 -0.0016914
10299 -0.00073365
10359 -0.0017726
10419 -0.0018081
10479 0.00015974
10539 -0.00086902
10599 -0.0018944
10659 -0.0029163
10719 -0.0019347
10779 -0.00094976
10839 -0.00096132
10899 -0.0029694
10959 -0.00097399
11019 -0.0029751
11079 -0.0029727
11139 -0.0029667
11199 -0.0029573
11259 -0.0039443
11319 -0.0049278
11379 -0.0049077
11439 -0.005884
11499 -0.0068568
11559 -0.007826
11619 -0.010792
11679 -0.014754
11739 -0.016712
11799 -0.019667
11859 -0.018618
11919 -0.011566
11979 0.00048996
12039 0.01355
12099 0.021613
12159 0.022679
12219 0.01275
12279 -0.0041761
12339 -0.019098
12399 -0.024017
12459 -0.019932
12519 -0.0098438
12579 -0.0037516
12639 -0.0046558
12699 -0.0065565
12759 -0.0064535
12819 -0.00034685
12879 0.0047634
12939 0.0028772
12999 -0.0040053
13059 -0.011884
13119 -0.01076
13179 -0.0016314
13239 0.0025005
13299 0.0016359
13359 -0.0072251
13419 -0.0090825
13479 -0.0029364
13539 0.0032133
13599 0.0023666
13659 -0.0054766
13719 -0.0063163
13779 -0.0021524
13839 0.001015
13899 0.0021859
13959 0.0033603
14019 0.0055381
14079 0.0037195
14139 -0.0020957
14199 -0.0029074
14259 0.0032843
