-34302 0.00069859
-33402 -0.0027619
-32502 0.0027485
-31602 0.00052299
-30702 5.4884e-05
-29802 -0.0012685
-28902 -0.001524
-28002 -0.00084438
-27102 0.0012915
-26202 0.0015374
-25302 0.0018416
-24402 0.00038344
-23502 -0.00058917
-22602 -0.0029212
-21702 -0.00065685
-20802 -7.502e-05
-19902 0.00033405
-19002 -0.0010727
-18102 0.00097709
-17202 -0.00027162
-16302 0.0034351
-15402 0.0013718
-14502 -0.0011744
-13602 0.0010773
-12702 -0.00061947
-11802 -0.0010524
-10902 -0.0010511
-10002 -0.0034742
-9102 -0.0011815
-8202 0.0010025
-7302 -0.0016708
-6402 -0.00083558
-5502 1.9176e-05
-5442 8.569e-05
-5382 0.0001196
-5322 0.00012084
-5262 -0.00091065
-5202 0.0010251
-5142 -7.2072e-05
-5082 0.00079789
-5022 -0.00036509
-4962 -0.00056108
-4902 -0.0007901
-4842 -5.2203e-05
-4782 -0.00034742
-4722 -0.00067579
-4662 0.00096266
-4602 -0.0014321
-4542 -0.00086007
-4482 0.0006787
-4422 -0.0008158
-4362 0.00065642
-4302 -0.00090465
-4242 0.00050099
-4182 -0.00012668
-4122 -0.00078766
-4062 0.00051806
-4002 0.00079048
-3942 0.0010296
-3882 0.00023546
-3822 0.00040804
-3762 0.0015474
-3702 -0.0013465
-3642 0.00072635
-3582 0.00076605
-3522 0.0017726
-3462 0.002746
-3402 -0.0003137
-3342 0.0035935
-3282 0.0014678
-3222 0.001309
-3162 0.0011173
-3102 0.0018927
-3042 0.00063526
-2982 0.001345
-2922 2.2022e-05
-2862 0.0016663
-2802 0.001278
-2742 -0.00014286
-2682 0.0024037
-2622 0.00091789
-2562 0.00039965
-2502 0.0008491
-2442 0.00026631
-2382 -0.00034866
-2322 4.2706e-06
-2262 0.00032518
-2202 0.0016141
-2142 0.00087123
-2082 0.0010965
-2022 0.0012901
-1962 0.00045213
-1902 0.00058259
-1842 0.0006816
-1782 0.00074926
-1722 0.00078565
-1662 0.0017909
-1602 0.001765
-1542 0.00070817
-1482 0.00062044
-1422 0.00050192
-1362 0.00035272
-1302 0.00017292
-1242 0.00096264
-1182 0.00072198
-1122 0.001451
-1062 0.0021499
-1002 0.0018187
-942 0.0024576
-882 0.0010666
-822 0.00064579
-762 0.0011954
-702 0.00071548
-642 -0.00079385
-582 0.00066751
-522 9.9683e-05
-462 -0.00049722
-402 -0.00012308
-342 0.0002222
-282 0.00053876
-222 -0.0001733
-162 8.6149e-05
-102 0.00031721
-42 0.00052001
18 -0.00030533
78 -0.0001587
138 0.00096002
198 -0.002949
258 -0.0048858
318 -0.02885
333 -0.046345
348 -0.062842
363 -0.15134
378 -0.12284
393 -0.095344
408 -0.053848
423 -0.011353
438 -0.011861
453 0.00063022
468 0.0041195
483 0.048607
498 -0.041907
513 0.052577
528 0.04506
543 0.036541
558 0.0020198
618 -0.0060804
678 0.026793
738 -0.0093611
798 0.00045857
858 -0.029748
918 0.0080188
978 0.02476
1038 -0.0025258
1098 0.0091629
1158 -0.0081743
1218 0.011463
1278 -0.014926
1338 -0.0033395
1398 -0.0097787
1458 0.0027568
1518 0.016267
1578 -0.0062472
1638 0.0092135
1698 -0.0023506
1758 0.0010608
1818 -0.019552
1878 0.02481
1938 -0.011851
1998 -0.0035372
2058 0.010753
2118 -0.0019805
2178 0.00026224
2238 -0.0045186
2298 0.0066771
2358 0.00084943
2418 -0.0050014
2478 0.00012464
2538 -0.0017722
2598 0.009308
2658 -0.00063437
2718 -0.0035993
2778 0.0034132
2838 0.0044035
2898 0.0013716
2958 -0.0066824
3018 0.0032417
3078 0.004144
3138 0.0020246
3198 0.0018837
3258 0.0027214
3318 -0.0034622
3378 0.001333
3438 0.0031073
3498 0.0058606
3558 0.0015933
3618 0.0023053
3678 0.0059968
3738 0.001668
3798 0.001319
3858 -0.0010501
3918 0.0065609
3978 -0.00084794
4038 0.0037236
4098 0.0022756
4158 0.00080823
4218 0.0033216
4278 -0.00018407
4338 0.0072913
4398 0.0017478
4458 0.0051857
4518 -0.00039495
4578 6.039e-06
4638 0.0063888
4698 -0.00024651
4758 0.0061003
4818 0.0024292
4878 0.0057406
4938 0.0050345
4998 0.0073111
5058 0.0035705
5118 0.0058129
5178 0.0080385
5238 0.0012474
5298 0.0014398
5358 0.0036158
5418 -0.0012244
5478 -0.0010806
5538 -0.0049527
5598 -0.0058404
5658 -0.0047437
5718 0.00033764
5778 -0.0015962
