-81873 0.0002544
-80973 -0.0010363
-80073 0.0012068
-79173 0.00012297
-78273 -0.0007573
-77373 0.00023539
-76473 -0.00023
-75573 -0.0015505
-74673 0.0027905
-73773 0.00022733
-72873 -0.0008717
-71973 0.00081519
-71073 -0.0014193
-70173 -0.002298
-69273 0.0014487
-68373 -0.00091375
-67473 0.0028748
-66573 6.4486e-05
-65673 0.00088943
-64773 -0.00044036
-63873 -0.0007465
-62973 0.00011051
-62073 -0.00077472
-61173 -0.001357
-60273 0.0013568
-59373 -0.00069344
-58473 -0.00062015
-57573 -0.0005857
-56673 0.0012014
-55773 -0.00050846
-54873 0.00099987
-53973 0.00041309
-53073 0.0013964
-52173 0.00060115
-51273 -0.00032827
-50373 -0.00074672
-49473 -0.0010015
-48573 0.00057409
-47673 -0.00033283
-46773 -9.4507e-06
-45873 0.00028775
-44973 -0.00066269
-44073 -0.0020436
-43173 -0.0009964
-42273 -0.00061854
-41373 0.0020377
-40473 0.0019662
-39573 0.00020715
-38673 -0.00015341
-37773 0.0010152
-36873 -0.00011363
-35973 -0.0013258
-35073 -0.00137
-34173 3.9266e-05
-33273 0.0022172
-32373 0.00050456
-31473 0.0012626
-30573 0.0018681
-29673 -0.00029265
-28773 -0.00082877
-27873 -0.0023512
-26973 -0.0034781
-26073 -0.00084091
-25173 0.00091024
-24273 -0.00089884
-23373 2.8527e-05
-22473 -0.0010447
-21573 -0.0008936
-20673 0.00066553
-19773 0.0037718
-18873 0.0025176
-17973 -5.2773e-05
-17073 0.0020556
-16173 0.00078871
-15273 4.3912e-05
-14373 -0.0003284
-13473 -0.0015227
-12573 -0.0017754
-11673 -0.00036155
-10773 0.0014096
-9873 -0.00080098
-8973 -0.00035728
-8073 -0.00064248
-7173 -0.0010536
-6273 0.0010045
-5373 -0.0028752
-4473 -0.0010959
-3573 -0.0010514
-2673 -0.0021206
102 -0.0012758
117 -0.01784
132 -0.038404
147 -0.055969
207 0.033764
267 0.010486
327 -0.020803
387 -0.060103
447 0.057586
507 0.016264
567 -0.010069
627 -0.0064131
687 0.0092312
747 -0.0031358
807 -0.012514
867 0.029096
927 -0.036306
987 0.020281
1047 -0.001144
1107 -0.010581
1167 0.011971
1227 -0.0044897
1287 0.003038
1347 0.0035536
1407 5.7145e-05
1467 0.0035486
1527 0.0030278
1587 0.0014948
1647 0.0029496
1707 0.0013919
1767 0.0058219
1827 -0.0037606
1887 0.0066444
1947 0.0020368
2007 0.0054167
2067 0.0027838
2127 0.0051383
2187 0.00148
2247 -0.0001911
2307 0.0071249
2367 0.0014281
2427 0.0017183
2487 0.0019955
3027 0.0018993
3087 0.0010445
3147 0.00017618
3207 0.0022945
3267 -0.00060075
3327 0.0014905
3387 0.0015683
3447 0.00063243
3507 -0.001317
3567 0.00071992
3627 -0.0012568
3687 0.00075277
3747 0.00074864
3807 -0.00026922
3867 0.00069915
3927 0.00065373
3987 0.00059451
4047 0.00052146
4107 -0.00056544
4167 -0.00066621
4227 -0.0017809
4287 -0.00090944
4347 -0.0010519
4407 -0.0022084
4467 -0.0013788
4527 -0.00056311
4587 -0.00076146
4647 -0.00097381
4707 0.00079984
4767 0.00055946
4827 0.00030505
4887 0.0020366
4947 0.00075409
5007 0.0014575
5067 0.0021469
5127 0.0028222
5187 0.0034834
5247 0.0031306
5307 0.0017636
5367 0.0013826
5427 -1.2518e-05
5487 -0.00042172
5547 -0.00084502
5607 -0.0012824
5667 0.00026612
5727 -0.00019944
5787 -0.0026791
5847 -0.0031728
5907 -0.0026806
5967 -0.0022024
6027 -0.0017384
6087 -0.0022883
6147 -0.0028523
6207 -0.0024304
6267 -0.0030225
6327 -0.0026285
6387 -0.0042486
6447 -0.0028827
6507 -0.0035307
6567 -0.0031927
6627 -0.0028687
6687 -0.0035586
6747 -0.0022624
6807 -0.0029801
6867 -0.0017116
6927 -0.0024571
6987 -0.0012163
7047 -0.00098942
7107 -0.0007763
7167 -0.0015769
7227 -0.0023913
7287 -0.00021947
7347 -6.1294e-05
7407 -0.00091679
7467 0.00021406
7527 -0.0006687
7587 0.00043494
7647 0.00052502
7707 0.0016016
7767 0.0016646
7827 0.0017142
7887 0.0017503
7947 0.001773
8007 0.0027824
8067 0.0027784
8127 0.0027611
8187 0.0027305
8247 0.0016867
8307 0.0016298
8367 0.0025596
8427 0.0014764
8487 0.00338
8547 0.0032706
8607 0.0021483
8667 0.0020129
8727 0.0018647
8787 0.00070361
8847 0.00052968
8907 0.00034297
8967 0.0011435
9027 0.0009314
9087 0.00070663
9147 -0.00053073
9207 -0.00078064
9267 -0.002043
9327 -0.0013179
9387 -0.0016051
9447 -0.0029047
9507 -0.0022166
9567 -0.0025407
9627 -0.002877
9687 -0.0032255
9747 -0.003586
9807 -0.0039586
9867 -0.0043431
9927 -0.0047395
9987 -0.0041478
10047 -0.0035679
10107 -0.0039997
10167 -0.0044432
10227 -0.0038983
10287 -0.003365
10347 -0.0028432
10407 -0.0023328
10467 -0.0028338
10527 -0.0013461
10587 -0.0018697
10647 -0.0014044
10707 -0.00095027
10767 -0.0015072
10827 -0.0010751
10887 -0.001654
10947 -0.00024365
11007 -0.0018441
11067 -0.00045536
11127 -0.0010772
11187 -0.00070968
11247 0.00064734
11307 -6.0741e-06
11367 0.0023301
11427 0.001656
11487 0.0019717
11547 0.0032772
11607 0.0035726
11667 0.003858
11727 0.0041335
11787 0.0043991
11847 0.0036549
11907 0.004901
11967 0.0021374
12027 0.0043643
12087 0.0035817
12147 0.0037897
12207 0.0039883
12267 0.0031777
12327 0.0023579
12387 0.002529
12447 0.0026911
12507 0.0028442
12567 0.0029885
12627 0.002124
12687 0.0012509
12747 0.003369
12807 0.0014787
12867 0.0015799
12927 0.0016727
12987 0.00075729
13047 0.00083363
13107 -9.8151e-05
13167 -3.7966e-05
13227 -0.00098573
13287 5.8631e-05
13347 9.5214e-05
13407 0.0001241
13467 0.00014538
13527 -0.00084087
13587 -0.00083456
13647 0.0001644
13707 0.0001561
13767 -0.0018594
13827 -0.00088194
13887 8.8487e-05
13947 5.2006e-05
14007 0.0010087
14067 -4.1339e-05
14127 0.00090198
14187 -0.00016127
14247 -0.001231
14307 -0.00030706
14367 -0.00038943
14427 -0.000478
14487 -0.0015727
14547 -0.00067336
14607 -0.00077997
14667 0.00010758
14727 -0.0010106
14787 -0.0011344
14847 -0.0012638
14907 -0.00039868
14967 0.0004611
15027 -0.00068441
15087 -0.0008351
15147 9.1087e-06
15207 -0.00015168
15267 -0.00031738
16227 0.00044052
17127 -0.00037483
18027 -0.00061387
18927 -0.0039591
19827 -0.0031003
20727 -0.00073897
21627 -0.00059277
22527 -0.00039949
23427 0.001079
24327 5.3592e-05
25227 0.00070434
26127 0.0011783
48627 -7.3515e-05
49527 -0.00010765
50427 -0.0015105
51327 0.00077296
